County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
MONTGOMERY,"DENNIN, JILL  A",DEM,0,0,0,0,0.00
MONTGOMERY,"PENNYCUICK, TRACY  ELIZABETH",REP,0,0,0,0,0.00
MONTGOMERY,"MARTIN, JARED  DANIEL",LIB,0,0,0,0,0.00
