County,Candidate Name,Party,Votes,% of Vote
DELAWARE,"DONATUCCI, MARIA  P.",DEM,972,38.99
PHILADELPHIA,"DONATUCCI, MARIA  P.",DEM,"4,354",43.64
DELAWARE,"YOUNG, REGINA  GENELL",DEM,"1,521",61.01
PHILADELPHIA,"YOUNG, REGINA  GENELL",DEM,"5,624",56.36
