County,Candidate Name,Party,Votes,% of Vote
CHESTER,"RUGGIERI, RICHARD  RAYMOND",DEM,"5,158",100.00
LANCASTER,"RUGGIERI, RICHARD  RAYMOND",DEM,188,100.00
CHESTER,"LAWRENCE, JOHN  ADDA",REP,"5,579",100.00
LANCASTER,"LAWRENCE, JOHN  ADDA",REP,379,100.00
