County,Candidate Name,Party,Votes,% of Vote
DELAWARE,"PRATTIS, ANGELA  RENEE",DEM,"2,333",37.46
DELAWARE,"KIRKLAND, BRIAN",DEM,"3,895",62.54
DELAWARE,"MOTON, RUTH",REP,"2,057",100.00
